t,i,j,τ
549,1550,1791,1.0
573,1550,1791,1.0
877,1550,1791,1.0
4866,1550,1794,9.0
5248,1550,1794,8.0
5257,1550,1794,5.0
5263,1550,1794,8.0
5287,1550,1794,2.0
4902,1550,1807,1.0
1417,1550,1816,4.0
1024,1550,1826,2.0
4839,1550,1831,2.0
4785,1550,1835,2.0
1508,1550,1839,1.0
1517,1550,1839,1.0
4802,1550,1841,1.0
1733,1550,1845,4.0
5294,1550,1854,1.0
5315,1550,1854,2.0
1441,1550,1857,1.0
1448,1550,1857,1.0
1518,1550,1857,1.0
5355,1550,1857,1.0
886,1550,1863,1.0
1660,1550,1866,1.0
1726,1550,1866,1.0
1730,1550,1866,2.0
998,1550,1872,3.0
1006,1550,1872,1.0
1014,1550,1872,6.0
1033,1550,1872,2.0
1038,1550,1872,1.0
1046,1550,1872,2.0
5274,1550,1877,1.0
4865,1550,1880,4.0
4871,1550,1880,4.0
1389,1550,1887,1.0
1435,1550,1888,1.0
1478,1550,1906,2.0
1445,1550,1921,1.0
88,1551,1269,1.0
91,1551,1269,4.0
101,1551,1269,3.0
763,1551,1269,2.0
772,1551,1269,1.0
831,1551,1269,1.0
835,1551,1269,1.0
837,1551,1269,1.0
840,1551,1269,1.0
842,1551,1269,3.0
848,1551,1269,5.0
854,1551,1269,6.0
862,1551,1269,1.0
866,1551,1269,9.0
877,1551,1269,2.0
898,1551,1269,1.0
900,1551,1269,3.0
904,1551,1269,2.0
908,1551,1269,3.0
914,1551,1269,1.0
931,1551,1269,2.0
934,1551,1269,1.0
941,1551,1269,1.0
946,1551,1269,1.0
952,1551,1269,1.0
1000,1551,1269,1.0
1124,1551,1269,1.0
1161,1551,1269,1.0
1166,1551,1269,1.0
1168,1551,1269,2.0
1382,1551,1269,1.0
1410,1551,1269,2.0
1414,1551,1269,1.0
1421,1551,1269,1.0
1423,1551,1269,1.0
1425,1551,1269,1.0
1427,1551,1269,2.0
1441,1551,1269,1.0
1444,1551,1269,1.0
1446,1551,1269,2.0
1621,1551,1269,2.0
4400,1551,1269,1.0
4404,1551,1269,1.0
4406,1551,1269,5.0
4440,1551,1269,1.0
4444,1551,1269,3.0
4452,1551,1269,1.0
4455,1551,1269,1.0
4460,1551,1269,1.0
4462,1551,1269,2.0
4466,1551,1269,2.0
4469,1551,1269,3.0
4474,1551,1269,7.0
4483,1551,1269,1.0
4487,1551,1269,5.0
4493,1551,1269,1.0
4495,1551,1269,5.0
4502,1551,1269,1.0
4504,1551,1269,4.0
4512,1551,1269,1.0
4514,1551,1269,4.0
4519,1551,1269,1.0
4521,1551,1269,1.0
4525,1551,1269,1.0
4529,1551,1269,1.0
4531,1551,1269,2.0
4535,1551,1269,9.0
4547,1551,1269,2.0
4709,1551,1269,1.0
4711,1551,1269,1.0
4723,1551,1269,3.0
4728,1551,1269,17.0
4753,1551,1269,1.0
4758,1551,1269,2.0
4761,1551,1269,1.0
4764,1551,1269,1.0
4766,1551,1269,14.0
4781,1551,1269,18.0
4805,1551,1269,4.0
4810,1551,1269,1.0
4813,1551,1269,17.0
4831,1551,1269,3.0
4836,1551,1269,1.0
4838,1551,1269,12.0
4853,1551,1269,1.0
4860,1551,1269,1.0
4862,1551,1269,1.0
4864,1551,1269,1.0
4873,1551,1269,1.0
4897,1551,1269,1.0
4917,1551,1269,1.0
4928,1551,1269,2.0
5422,1551,1269,1.0
5425,1551,1269,1.0
5427,1551,1269,3.0
5435,1551,1269,1.0
5438,1551,1269,1.0
5440,1551,1269,3.0
5444,1551,1269,2.0
5450,1551,1269,8.0
5459,1551,1269,2.0
5462,1551,1269,1.0
5465,1551,1269,1.0
5472,1551,1269,1.0
5474,1551,1269,8.0
5485,1551,1269,1.0
5487,1551,1269,1.0
5491,1551,1269,1.0
5494,1551,1269,1.0
5500,1551,1269,1.0
5504,1551,1269,1.0
5512,1551,1269,1.0
5514,1551,1269,5.0
5524,1551,1269,4.0
5536,1551,1269,1.0
5539,1551,1269,1.0
5543,1551,1269,2.0
5551,1551,1269,1.0
5553,1551,1269,1.0
5558,1551,1269,3.0
5562,1551,1269,1.0
5564,1551,1269,1.0
4722,1551,1426,1.0
4724,1551,1426,2.0
5405,1551,1427,1.0
1430,1551,1433,1.0
4836,1551,1437,1.0
831,1551,1440,1.0
868,1551,1440,9.0
884,1551,1440,2.0
896,1551,1440,2.0
904,1551,1440,1.0
4710,1551,1440,1.0
5408,1551,1440,2.0
5424,1551,1440,2.0
5456,1551,1440,1.0
5463,1551,1440,6.0
5472,1551,1440,1.0
5189,1551,1448,1.0
5405,1551,1452,1.0
982,1551,1458,1.0
986,1551,1458,1.0
5534,1551,1463,4.0
4710,1551,1482,1.0
4841,1551,1492,1.0
4846,1551,1492,2.0
4928,1551,1495,1.0
4850,1551,1503,1.0
92,1551,1514,3.0
103,1551,1514,1.0
105,1551,1514,7.0
5563,1551,1514,4.0
4728,1551,1554,3.0
4708,1551,1556,1.0
5168,1551,1562,1.0
4744,1551,1568,1.0
4746,1551,1568,1.0
4749,1551,1568,1.0
4859,1551,1572,1.0
4864,1551,1572,2.0
4868,1551,1572,1.0
4874,1551,1572,1.0
4884,1551,1572,1.0
4898,1551,1572,8.0
4908,1551,1572,1.0
4914,1551,1572,7.0
4922,1551,1572,1.0
4924,1551,1572,2.0
4762,1551,1573,1.0
4820,1551,1574,1.0
5181,1551,1591,1.0
5474,1551,1598,14.0
5535,1551,1598,2.0
4738,1551,1604,1.0
4725,1551,1617,1.0
4728,1551,1617,17.0
4725,1551,1642,1.0
4928,1551,1652,1.0
5407,1551,1663,1.0
927,1551,1665,1.0
4850,1551,1678,1.0
4757,1551,1684,1.0
4440,1551,1697,1.0
1508,1551,1701,1.0
4762,1551,1734,1.0
4860,1551,1761,1.0
4757,1551,1767,1.0
903,1551,1769,1.0
4763,1551,1769,1.0
5405,1551,1792,1.0
4751,1551,1802,1.0
4713,1551,1808,2.0
1478,1551,1818,1.0
1140,1551,1819,3.0
1144,1551,1819,5.0
1150,1551,1819,1.0
1152,1551,1819,6.0
1159,1551,1819,3.0
1165,1551,1819,4.0
4754,1551,1829,2.0
4787,1551,1835,1.0
5404,1551,1835,1.0
1416,1551,1842,1.0
4725,1551,1857,1.0
4728,1551,1857,3.0
4742,1551,1857,1.0
4744,1551,1857,1.0
4754,1551,1857,2.0
953,1551,1858,1.0
4753,1551,1870,1.0
4859,1551,1871,1.0
4861,1551,1871,1.0
4925,1551,1871,1.0
5501,1551,1880,3.0
4533,1551,1882,1.0
4727,1551,1886,1.0
4753,1551,1886,4.0
4760,1551,1886,1.0
1400,1551,1894,1.0
1621,1551,1894,1.0
1420,1551,1898,1.0
4721,1551,1900,1.0
4722,1551,1908,1.0
5181,1551,1914,1.0
4720,1551,1923,1.0
4860,1552,1427,1.0
4716,1552,1443,1.0
4727,1552,1443,1.0
420,1552,1453,1.0
1052,1552,1453,3.0
1057,1552,1453,1.0
1062,1552,1453,1.0
1065,1552,1453,7.0
4721,1552,1453,5.0
4727,1552,1453,1.0
4733,1552,1453,38.0
4781,1552,1453,7.0
4798,1552,1453,2.0
4801,1552,1453,2.0
4808,1552,1453,1.0
4811,1552,1453,1.0
4814,1552,1453,2.0
4818,1552,1453,1.0
4820,1552,1453,4.0
4826,1552,1453,2.0
4832,1552,1453,1.0
1101,1552,1467,3.0
473,1552,1469,1.0
1086,1552,1469,3.0
1090,1552,1469,1.0
5240,1552,1490,1.0
433,1552,1513,1.0
427,1552,1527,1.0
429,1552,1527,1.0
440,1552,1527,7.0
451,1552,1527,2.0
4790,1552,1527,1.0
4793,1552,1527,1.0
4796,1552,1527,1.0
4841,1552,1530,1.0
997,1552,1531,2.0
445,1552,1562,1.0
5306,1552,1564,1.0
4925,1552,1582,1.0
5379,1552,1582,1.0
425,1552,1593,1.0
90,1552,1600,1.0
94,1552,1600,1.0
4716,1552,1613,1.0
4775,1552,1623,1.0
1101,1552,1626,1.0
4770,1552,1626,1.0
4788,1552,1626,9.0
1086,1552,1630,1.0
661,1552,1650,2.0
4838,1552,1658,1.0
645,1552,1668,2.0
653,1552,1668,2.0
656,1552,1668,1.0
659,1552,1668,1.0
1067,1552,1676,1.0
1403,1552,1676,1.0
4908,1552,1677,1.0
4918,1552,1677,2.0
4857,1552,1695,2.0
4861,1552,1695,2.0
4867,1552,1695,2.0
4840,1552,1731,1.0
1002,1552,1740,1.0
4719,1552,1749,1.0
4857,1552,1759,3.0
4907,1552,1759,1.0
1420,1552,1761,1.0
1431,1552,1761,1.0
1446,1552,1761,1.0
4447,1552,1761,2.0
4758,1552,1761,3.0
5404,1552,1768,3.0
434,1552,1773,1.0
438,1552,1773,1.0
4744,1552,1819,1.0
546,1552,1842,1.0
478,1552,1872,1.0
974,1553,1477,1.0
1697,1553,1478,1.0
1770,1553,1478,1.0
211,1553,1519,2.0
700,1553,1519,1.0
927,1553,1519,1.0
1359,1553,1519,1.0
4431,1553,1519,2.0
45,1553,1523,3.0
52,1553,1523,2.0
57,1553,1523,2.0
180,1553,1523,2.0
44,1553,1525,10.0
55,1553,1525,1.0
58,1553,1525,1.0
1420,1553,1525,1.0
4585,1553,1583,3.0
58,1553,1599,1.0
433,1553,1599,2.0
436,1553,1599,3.0
446,1553,1599,1.0
489,1553,1599,1.0
502,1553,1599,1.0
507,1553,1599,1.0
510,1553,1599,1.0
517,1553,1599,1.0
520,1553,1599,1.0
536,1553,1599,1.0
1264,1553,1599,1.0
1281,1553,1599,1.0
300,1553,1600,1.0
318,1553,1600,1.0
346,1553,1600,2.0
674,1553,1600,1.0
985,1553,1600,1.0
987,1553,1600,5.0
998,1553,1600,2.0
1009,1553,1600,1.0
1013,1553,1600,1.0
1015,1553,1600,1.0
1023,1553,1600,2.0
1026,1553,1600,1.0
1085,1553,1600,1.0
522,1553,1642,1.0
636,1553,1655,1.0
1239,1553,1655,1.0
522,1553,1664,1.0
913,1553,1681,1.0
869,1553,1683,3.0
946,1553,1683,1.0
992,1553,1683,1.0
995,1553,1683,1.0
1016,1553,1683,1.0
1029,1553,1683,3.0
1047,1553,1683,3.0
1056,1553,1683,1.0
1130,1553,1683,1.0
437,1553,1688,1.0
451,1553,1706,1.0
457,1553,1756,2.0
460,1553,1756,2.0
1934,1553,1825,1.0
1936,1553,1825,1.0
4587,1553,1825,1.0
1196,1553,1890,1.0
1199,1553,1890,1.0
1204,1553,1890,2.0
1264,1553,1890,1.0
1608,1553,1890,3.0
1410,1553,1919,2.0
1427,1553,1924,1.0
1517,1553,1924,1.0
1645,1553,1924,1.0
1647,1553,1924,1.0
1658,1553,1924,1.0
1662,1553,1924,1.0
1679,1553,1924,1.0
1681,1553,1924,3.0
1685,1553,1924,1.0
1687,1553,1924,1.0
1693,1553,1924,1.0
1703,1553,1924,1.0
1714,1553,1924,2.0
1720,1553,1924,1.0
1748,1553,1924,1.0
1804,1553,1924,1.0
4728,1554,1269,2.0
4831,1554,1427,1.0
4741,1554,1434,2.0
4711,1554,1435,1.0
4816,1554,1440,1.0
4818,1554,1440,1.0
4715,1554,1441,1.0
4718,1554,1441,1.0
4720,1554,1441,2.0
4730,1554,1441,2.0
416,1554,1444,1.0
447,1554,1448,1.0
470,1554,1448,2.0
4708,1554,1448,1.0
4710,1554,1448,1.0
447,1554,1452,1.0
408,1554,1457,1.0
410,1554,1457,2.0
503,1554,1457,1.0
4753,1554,1462,1.0
4765,1554,1462,1.0
446,1554,1463,1.0
4734,1554,1463,1.0
5029,1554,1463,2.0
481,1554,1470,18.0
1394,1554,1470,15.0
4883,1554,1470,2.0
1437,1554,1473,1.0
1377,1554,1476,1.0
4708,1554,1485,1.0
4710,1554,1502,1.0
4744,1554,1502,1.0
500,1554,1514,1.0
4708,1554,1517,1.0
4758,1554,1517,1.0
4764,1554,1517,1.0
460,1554,1520,1.0
446,1554,1528,1.0
4889,1554,1530,1.0
4893,1554,1530,1.0
4941,1554,1530,1.0
1374,1554,1531,1.0
4744,1554,1532,1.0
442,1554,1535,1.0
4718,1554,1557,1.0
4744,1554,1562,1.0
930,1554,1564,1.0
433,1554,1568,8.0
4743,1554,1568,1.0
4735,1554,1573,1.0
4765,1554,1574,1.0
4775,1554,1575,5.0
4781,1554,1575,8.0
4796,1554,1575,2.0
1374,1554,1579,1.0
4746,1554,1579,1.0
5028,1554,1580,1.0
432,1554,1581,1.0
4801,1554,1587,3.0
476,1554,1590,1.0
1417,1554,1591,1.0
4747,1554,1592,1.0
5034,1554,1592,1.0
418,1554,1602,1.0
501,1554,1602,1.0
4801,1554,1604,2.0
4741,1554,1612,2.0
1369,1554,1613,1.0
1417,1554,1613,1.0
4744,1554,1613,1.0
4751,1554,1613,2.0
4715,1554,1617,3.0
4721,1554,1617,9.0
399,1554,1623,1.0
417,1554,1623,1.0
1685,1554,1625,1.0
811,1554,1626,1.0
411,1554,1629,2.0
501,1554,1631,1.0
1428,1554,1633,1.0
4735,1554,1635,1.0
1757,1554,1645,1.0
1765,1554,1645,1.0
4747,1554,1651,1.0
791,1554,1655,1.0
4712,1554,1661,1.0
4764,1554,1664,1.0
4734,1554,1665,1.0
398,1554,1678,1.0
4707,1554,1678,1.0
4781,1554,1679,1.0
4764,1554,1684,1.0
1437,1554,1688,1.0
4745,1554,1688,1.0
4770,1554,1688,4.0
5020,1554,1689,1.0
4756,1554,1692,2.0
446,1554,1700,1.0
714,1554,1707,1.0
734,1554,1707,1.0
736,1554,1707,1.0
758,1554,1707,1.0
768,1554,1707,1.0
770,1554,1707,1.0
399,1554,1716,16.0
4766,1554,1718,1.0
4875,1554,1718,1.0
4778,1554,1727,1.0
4758,1554,1734,1.0
806,1554,1740,1.0
810,1554,1740,1.0
470,1554,1752,1.0
1742,1554,1756,1.0
1724,1554,1764,1.0
470,1554,1766,1.0
851,1554,1772,1.0
1729,1554,1772,1.0
1758,1554,1772,1.0
1765,1554,1772,2.0
4713,1554,1789,1.0
4716,1554,1789,1.0
1769,1554,1798,1.0
4709,1554,1808,1.0
4715,1554,1811,1.0
4763,1554,1811,2.0
4736,1554,1816,1.0
4768,1554,1819,1.0
4736,1554,1821,1.0
493,1554,1834,1.0
4712,1554,1834,1.0
1436,1554,1835,1.0
4763,1554,1839,1.0
1430,1554,1845,1.0
1188,1554,1847,1.0
4707,1554,1848,1.0
474,1554,1853,1.0
476,1554,1853,1.0
1393,1554,1853,3.0
1412,1554,1853,3.0
4712,1554,1857,20.0
1438,1554,1862,1.0
395,1554,1871,1.0
4754,1554,1871,2.0
4753,1554,1872,1.0
4837,1554,1880,1.0
4720,1554,1886,2.0
4724,1554,1886,2.0
4728,1554,1886,1.0
4730,1554,1886,2.0
1643,1554,1887,2.0
4758,1554,1887,1.0
4765,1554,1889,2.0
4709,1554,1915,1.0
1433,1554,1920,2.0
4715,1554,1923,1.0
4795,1555,1428,1.0
1613,1555,1441,5.0
5470,1555,1466,1.0
550,1555,1501,1.0
1744,1555,1502,1.0
1751,1555,1502,1.0
4880,1555,1502,4.0
4886,1555,1502,1.0
1380,1555,1531,1.0
405,1555,1533,1.0
407,1555,1533,1.0
429,1555,1533,1.0
431,1555,1533,1.0
433,1555,1533,1.0
440,1555,1533,1.0
444,1555,1533,2.0
447,1555,1533,2.0
450,1555,1533,1.0
455,1555,1533,11.0
467,1555,1533,1.0
473,1555,1533,1.0
512,1555,1533,1.0
5418,1555,1541,2.0
5432,1555,1541,1.0
5445,1555,1541,1.0
5447,1555,1541,2.0
5461,1555,1541,1.0
5507,1555,1558,1.0
5233,1555,1572,1.0
4889,1555,1579,1.0
5377,1555,1592,1.0
1521,1555,1625,1.0
5445,1555,1659,8.0
5454,1555,1659,2.0
550,1555,1664,1.0
4880,1555,1673,1.0
1025,1555,1691,1.0
1037,1555,1691,1.0
1622,1555,1716,1.0
1624,1555,1716,2.0
1627,1555,1716,1.0
1629,1555,1716,2.0
4520,1555,1734,1.0
1616,1555,1857,2.0
5507,1555,1858,1.0
5507,1555,1872,1.0
5482,1555,1880,1.0
5505,1555,1882,3.0
1728,1555,1889,1.0
1458,1555,1918,1.0
4738,1556,1427,1.0
4879,1556,1428,1.0
4898,1556,1433,3.0
4905,1556,1433,1.0
4746,1556,1441,1.0
5404,1556,1448,1.0
5406,1556,1448,1.0
4900,1556,1451,7.0
5402,1556,1452,1.0
4760,1556,1457,1.0
4719,1556,1458,1.0
4723,1556,1458,1.0
4714,1556,1462,2.0
4719,1556,1462,1.0
4872,1556,1462,1.0
4893,1556,1479,4.0
4766,1556,1485,1.0
4726,1556,1487,1.0
4884,1556,1502,1.0
4712,1556,1504,2.0
4773,1556,1520,1.0
4905,1556,1521,2.0
444,1556,1523,2.0
4718,1556,1527,1.0
4747,1556,1532,1.0
4710,1556,1568,1.0
4718,1556,1568,1.0
4750,1556,1568,2.0
4889,1556,1569,2.0
4892,1556,1569,1.0
4728,1556,1570,1.0
4872,1556,1579,1.0
4755,1556,1580,1.0
4901,1556,1582,2.0
4906,1556,1582,1.0
5406,1556,1587,2.0
4757,1556,1590,1.0
4743,1556,1601,1.0
4755,1556,1601,1.0
4735,1556,1616,1.0
4747,1556,1617,1.0
4890,1556,1623,1.0
4910,1556,1623,1.0
4737,1556,1643,1.0
4729,1556,1652,1.0
4714,1556,1664,1.0
4745,1556,1681,1.0
4760,1556,1688,1.0
4889,1556,1688,1.0
4753,1556,1692,1.0
4763,1556,1698,1.0
441,1556,1700,2.0
4874,1556,1700,1.0
1084,1556,1701,1.0
1086,1556,1701,1.0
1088,1556,1701,1.0
4760,1556,1701,1.0
4716,1556,1703,1.0
4877,1556,1706,2.0
4879,1556,1707,1.0
399,1556,1716,1.0
401,1556,1716,1.0
4713,1556,1718,2.0
4717,1556,1718,3.0
4744,1556,1718,1.0
4895,1556,1718,7.0
4906,1556,1718,1.0
4757,1556,1727,1.0
4750,1556,1731,1.0
4728,1556,1732,2.0
4753,1556,1734,1.0
4901,1556,1735,5.0
4897,1556,1749,6.0
4905,1556,1749,1.0
4908,1556,1749,1.0
4771,1556,1761,1.0
470,1556,1771,1.0
4870,1556,1771,3.0
947,1556,1791,1.0
4748,1556,1816,1.0
1091,1556,1819,10.0
4759,1556,1819,1.0
447,1556,1825,2.0
454,1556,1825,1.0
4874,1556,1829,1.0
4883,1556,1834,1.0
4886,1556,1836,2.0
4901,1556,1836,1.0
4763,1556,1847,2.0
4775,1556,1848,1.0
4778,1556,1848,1.0
4871,1556,1850,1.0
4744,1556,1865,1.0
4871,1556,1868,1.0
4726,1556,1876,1.0
4748,1556,1881,1.0
4745,1556,1886,1.0
4713,1556,1889,1.0
4718,1556,1889,2.0
4744,1556,1889,1.0
4877,1556,1889,1.0
4896,1556,1889,6.0
4309,1556,1894,1.0
4906,1556,1908,2.0
5404,1556,1915,1.0
4710,1556,1920,1.0
4772,1556,1920,1.0
4795,1556,1921,1.0
4814,1556,1921,1.0
4819,1556,1921,2.0
4822,1556,1921,1.0
4828,1556,1921,1.0
4830,1556,1921,2.0
4835,1556,1921,1.0
4844,1556,1921,1.0
4865,1556,1921,1.0
4867,1556,1921,1.0
437,1557,1425,1.0
4725,1557,1427,1.0
437,1557,1431,3.0
4278,1557,1468,2.0
4291,1557,1468,1.0
4298,1557,1468,1.0
4302,1557,1468,1.0
411,1557,1487,1.0
4710,1557,1499,1.0
4711,1557,1503,1.0
437,1557,1516,4.0
4290,1557,1558,1.0
4735,1557,1579,1.0
4738,1557,1599,1.0
402,1557,1606,1.0
412,1557,1606,1.0
417,1557,1606,1.0
419,1557,1606,3.0
425,1557,1606,12.0
438,1557,1606,2.0
4729,1557,1613,1.0
5021,1557,1658,32.0
4741,1557,1684,1.0
5025,1557,1703,29.0
4737,1557,1749,1.0
4714,1557,1767,1.0
4727,1557,1808,1.0
5026,1557,1900,28.0
5025,1557,1903,30.0
4730,1557,1907,1.0
409,1558,1426,1.0
789,1558,1431,1.0
792,1558,1431,1.0
811,1558,1431,1.0
818,1558,1431,1.0
820,1558,1431,1.0
987,1558,1431,1.0
1057,1558,1431,1.0
435,1558,1441,1.0
398,1558,1459,12.0
538,1558,1459,1.0
548,1558,1459,5.0
561,1558,1459,1.0
567,1558,1459,1.0
574,1558,1459,1.0
611,1558,1459,1.0
638,1558,1459,2.0
421,1558,1465,1.0
389,1558,1468,1.0
398,1558,1468,12.0
439,1558,1468,2.0
443,1558,1468,6.0
456,1558,1468,2.0
459,1558,1468,2.0
462,1558,1468,1.0
466,1558,1468,2.0
469,1558,1468,2.0
472,1558,1468,3.0
477,1558,1468,3.0
493,1558,1468,2.0
496,1558,1468,7.0
505,1558,1468,3.0
511,1558,1468,1.0
518,1558,1468,2.0
539,1558,1468,2.0
566,1558,1468,9.0
608,1558,1468,2.0
611,1558,1468,1.0
862,1558,1468,1.0
874,1558,1468,1.0
1077,1558,1468,1.0
5329,1558,1468,1.0
5373,1558,1468,1.0
5507,1558,1468,1.0
441,1558,1470,1.0
436,1558,1489,1.0
468,1558,1516,1.0
472,1558,1516,7.0
603,1558,1516,3.0
607,1558,1516,1.0
784,1558,1516,1.0
942,1558,1516,1.0
1043,1558,1516,1.0
1059,1558,1516,1.0
1098,1558,1516,1.0
1103,1558,1516,1.0
4716,1558,1516,1.0
4718,1558,1516,1.0
4741,1558,1516,1.0
4743,1558,1516,1.0
4749,1558,1516,1.0
4758,1558,1516,2.0
5408,1558,1516,1.0
439,1558,1596,1.0
474,1558,1606,1.0
610,1558,1606,1.0
791,1558,1606,1.0
799,1558,1606,1.0
804,1558,1606,3.0
809,1558,1606,5.0
816,1558,1606,2.0
833,1558,1606,1.0
949,1558,1606,1.0
953,1558,1606,1.0
956,1558,1606,1.0
988,1558,1606,1.0
1037,1558,1606,1.0
415,1558,1608,1.0
455,1558,1619,1.0
578,1558,1678,1.0
784,1558,1698,1.0
569,1558,1716,2.0
573,1558,1716,1.0
491,1558,1771,1.0
490,1558,1811,1.0
436,1558,1840,1.0
5507,1558,1858,1.0
5509,1558,1858,1.0
5507,1558,1872,1.0
478,1558,1919,7.0
486,1558,1919,4.0
492,1558,1919,2.0
496,1558,1919,1.0
496,1559,1434,1.0
478,1559,1441,1.0
493,1559,1441,1.0
496,1559,1457,1.0
425,1559,1458,1.0
4726,1559,1461,1.0
4729,1559,1461,2.0
401,1559,1463,1.0
4733,1559,1463,3.0
4743,1559,1463,3.0
433,1559,1469,1.0
400,1559,1487,1.0
448,1559,1489,1.0
480,1559,1512,1.0
518,1559,1523,1.0
527,1559,1523,1.0
546,1559,1523,1.0
548,1559,1523,3.0
521,1559,1525,2.0
525,1559,1525,1.0
537,1559,1527,4.0
543,1559,1527,1.0
545,1559,1527,6.0
482,1559,1531,1.0
534,1559,1531,1.0
536,1559,1531,1.0
902,1559,1531,3.0
909,1559,1531,1.0
912,1559,1531,1.0
915,1559,1531,5.0
924,1559,1531,5.0
932,1559,1531,1.0
434,1559,1563,1.0
4738,1559,1569,1.0
466,1559,1574,5.0
558,1559,1574,1.0
480,1559,1580,4.0
486,1559,1580,4.0
4744,1559,1580,1.0
5053,1559,1580,11.0
5065,1559,1580,2.0
5091,1559,1580,2.0
478,1559,1581,1.0
473,1559,1596,1.0
510,1559,1599,24.0
539,1559,1599,3.0
543,1559,1599,1.0
545,1559,1599,1.0
2064,1559,1599,3.0
2068,1559,1599,2.0
2080,1559,1599,1.0
2083,1559,1599,1.0
484,1559,1602,1.0
452,1559,1604,4.0
461,1559,1604,3.0
465,1559,1604,5.0
509,1559,1604,1.0
456,1559,1616,1.0
464,1559,1616,1.0
478,1559,1617,1.0
5060,1559,1628,2.0
525,1559,1642,2.0
528,1559,1642,1.0
507,1559,1655,2.0
511,1559,1655,1.0
2078,1559,1655,4.0
2084,1559,1655,1.0
519,1559,1665,1.0
446,1559,1700,1.0
1793,1559,1734,2.0
474,1559,1743,1.0
873,1559,1761,1.0
903,1559,1761,2.0
4926,1559,1765,1.0
463,1559,1770,1.0
886,1559,1791,1.0
2069,1559,1791,2.0
517,1559,1825,1.0
545,1559,1825,1.0
490,1559,1831,1.0
448,1559,1840,1.0
403,1559,1858,1.0
475,1559,1871,1.0
2081,1559,1882,1.0
4729,1559,1887,3.0
4846,1559,1887,1.0
986,1559,1920,1.0
479,1560,1437,1.0
4796,1560,1443,9.0
5178,1560,1443,1.0
4796,1560,1449,1.0
479,1560,1457,1.0
4426,1560,1461,2.0
475,1560,1466,1.0
1449,1560,1474,1.0
893,1560,1495,1.0
4749,1560,1498,1.0
1394,1560,1526,1.0
1429,1560,1526,1.0
1431,1560,1526,1.0
67,1560,1531,1.0
476,1560,1531,1.0
440,1560,1580,2.0
4424,1560,1580,4.0
5178,1560,1580,2.0
4752,1560,1582,1.0
4796,1560,1603,2.0
4800,1560,1603,2.0
463,1560,1604,1.0
483,1560,1619,1.0
1387,1560,1664,1.0
4753,1560,1664,1.0
1059,1560,1667,1.0
4780,1560,1680,42.0
885,1560,1688,1.0
1041,1560,1699,4.0
5321,1560,1701,1.0
4765,1560,1713,1.0
483,1560,1716,7.0
999,1560,1754,1.0
5178,1560,1754,1.0
1003,1560,1769,1.0
1719,1560,1772,1.0
469,1560,1789,1.0
4749,1560,1790,1.0
4792,1560,1808,1.0
4754,1560,1831,1.0
1384,1560,1835,1.0
4784,1560,1835,1.0
4803,1560,1841,1.0
4455,1560,1880,1.0
4457,1560,1880,2.0
4460,1560,1880,3.0
4800,1560,1880,1.0
5176,1560,1924,1.0
1024,1562,1430,2.0
583,1562,1433,1.0
421,1562,1436,1.0
434,1562,1436,1.0
4740,1562,1440,1.0
5273,1562,1441,1.0
5306,1562,1441,3.0
438,1562,1443,1.0
2171,1562,1443,1.0
5171,1562,1443,2.0
5176,1562,1443,3.0
1456,1562,1448,1.0
437,1562,1449,1.0
439,1562,1449,3.0
889,1562,1449,3.0
929,1562,1449,2.0
933,1562,1449,1.0
935,1562,1449,2.0
951,1562,1449,1.0
977,1562,1449,3.0
985,1562,1449,4.0
990,1562,1449,1.0
1156,1562,1449,3.0
1412,1562,1449,1.0
4678,1562,1449,3.0
4682,1562,1449,2.0
5248,1562,1449,3.0
5253,1562,1449,3.0
5334,1562,1449,1.0
1381,1562,1452,1.0
1015,1562,1453,7.0
1412,1562,1453,1.0
4717,1562,1455,1.0
602,1562,1463,3.0
5186,1562,1463,3.0
5190,1562,1463,2.0
28,1562,1467,1.0
580,1562,1467,1.0
446,1562,1470,3.0
5181,1562,1470,7.0
5191,1562,1470,1.0
5238,1562,1470,5.0
5273,1562,1470,1.0
4744,1562,1483,1.0
674,1562,1489,1.0
4720,1562,1499,1.0
4721,1562,1503,1.0
1383,1562,1505,1.0
4745,1562,1518,1.0
1002,1562,1520,1.0
938,1562,1521,1.0
1078,1562,1521,1.0
1085,1562,1521,5.0
1095,1562,1521,1.0
1112,1562,1521,2.0
1156,1562,1521,2.0
1159,1562,1521,1.0
4309,1562,1521,9.0
5248,1562,1521,4.0
5253,1562,1521,3.0
5259,1562,1521,3.0
5265,1562,1521,4.0
958,1562,1524,2.0
424,1562,1525,1.0
583,1562,1527,1.0
1735,1562,1529,1.0
4744,1562,1530,1.0
949,1562,1531,3.0
1413,1562,1531,1.0
5334,1562,1531,1.0
4718,1562,1564,1.0
1015,1562,1566,7.0
1023,1562,1566,1.0
1025,1562,1566,2.0
4752,1562,1568,1.0
1775,1562,1569,1.0
580,1562,1574,7.0
1012,1562,1574,3.0
5253,1562,1574,8.0
1012,1562,1579,3.0
4720,1562,1579,1.0
5176,1562,1580,1.0
749,1562,1582,1.0
4716,1562,1582,1.0
1380,1562,1585,1.0
4781,1562,1591,1.0
423,1562,1593,2.0
931,1562,1593,6.0
941,1562,1593,1.0
980,1562,1593,32.0
1037,1562,1593,1.0
1044,1562,1593,1.0
1065,1562,1593,1.0
1076,1562,1593,4.0
1082,1562,1593,3.0
