t,i,j,τ
5787,623,690,1.0
5789,623,690,1.0
18264,623,690,2.0
18288,623,690,1.0
18290,623,690,2.0
18308,623,690,1.0
18356,623,690,2.0
18386,623,690,1.0
18407,623,690,1.0
18411,623,690,2.0
18420,623,690,1.0
18424,623,690,3.0
18433,623,690,1.0
18435,623,690,2.0
18440,623,690,2.0
18484,623,690,2.0
18487,623,690,1.0
18495,623,690,1.0
18513,623,690,2.0
18519,623,690,2.0
18557,623,690,1.0
18591,623,690,1.0
18599,623,690,6.0
18606,623,690,4.0
408,623,692,1.0
418,623,692,1.0
5391,623,692,2.0
5400,623,692,1.0
5404,623,692,1.0
5406,623,692,2.0
5425,623,692,1.0
5646,623,692,1.0
5840,623,692,1.0
9138,623,692,1.0
9149,623,692,1.0
13226,623,692,1.0
13609,623,692,1.0
13736,623,692,1.0
14295,623,692,1.0
14299,623,692,1.0
14301,623,692,1.0
17679,623,692,1.0
31406,623,692,1.0
31409,623,692,3.0
31417,623,692,3.0
31450,623,692,1.0
31453,623,692,2.0
31466,623,692,1.0
31472,623,692,1.0
31475,623,692,1.0
31478,623,692,5.0
31497,623,692,2.0
31596,623,692,2.0
31602,623,692,2.0
31619,623,692,3.0
31623,623,692,1.0
31684,623,692,4.0
31739,623,692,1.0
31741,623,692,1.0
35514,623,692,2.0
35547,623,692,1.0
35557,623,692,1.0
35570,623,692,1.0
35582,623,692,1.0
35598,623,692,2.0
35601,623,692,1.0
35604,623,692,6.0
35617,623,692,1.0
35703,623,692,2.0
35709,623,692,3.0
35713,623,692,1.0
35743,623,692,1.0
35763,623,692,1.0
35767,623,692,2.0
35775,623,692,11.0
35790,623,692,4.0
35825,623,692,1.0
35827,623,692,1.0
35836,623,692,1.0
35845,623,692,23.0
35871,623,692,1.0
35875,623,692,9.0
35891,623,692,1.0
35898,623,692,3.0
35902,623,692,1.0
35908,623,692,1.0
35910,623,692,2.0
35922,623,692,1.0
35925,623,692,2.0
35928,623,692,5.0
35949,623,692,1.0
35952,623,692,2.0
35974,623,692,4.0
35981,623,692,3.0
36000,623,692,4.0
36010,623,692,1.0
36045,623,692,1.0
36063,623,692,1.0
10241,623,694,1.0
13379,623,694,1.0
13383,623,694,1.0
13757,623,694,1.0
17717,623,694,1.0
5878,623,696,1.0
14291,623,698,1.0
35549,623,698,1.0
35987,623,698,1.0
36073,623,698,1.0
9617,623,858,1.0
13910,623,860,1.0
13918,623,860,2.0
13923,623,860,2.0
13836,623,869,1.0
13844,623,869,1.0
31017,623,893,2.0
31017,623,896,1.0
889,623,1170,1.0
31394,623,1674,1.0
936,623,1678,3.0
940,623,1678,2.0
31186,623,1678,11.0
31198,623,1678,1.0
31202,623,1678,1.0
31392,623,1678,1.0
36073,624,656,1.0
34711,624,661,1.0
34738,624,661,1.0
34743,624,661,1.0
35726,624,661,1.0
35738,624,661,1.0
35740,624,661,2.0
35997,624,661,2.0
36024,624,661,1.0
36026,624,661,7.0
36069,624,661,1.0
34584,624,663,1.0
35357,624,666,1.0
35489,624,666,2.0
35492,624,666,1.0
36071,624,682,1.0
36071,624,692,1.0
34613,624,694,1.0
34583,624,696,1.0
35360,624,891,1.0
14301,626,644,1.0
30668,626,651,1.0
35598,626,651,1.0
35484,626,654,1.0
35797,626,654,1.0
5837,626,660,1.0
5448,626,661,2.0
5456,626,661,2.0
14481,626,661,1.0
13931,626,681,1.0
31357,626,683,2.0
31361,626,683,1.0
31368,626,683,1.0
31373,626,683,1.0
31388,626,683,1.0
31345,626,692,1.0
35661,626,694,1.0
39,626,698,1.0
47,626,698,1.0
113,626,698,12.0
128,626,698,11.0
140,626,698,7.0
149,626,698,1.0
151,626,698,1.0
160,626,698,2.0
163,626,698,1.0
176,626,698,2.0
275,626,698,2.0
413,626,698,1.0
437,626,698,1.0
782,626,698,1.0
877,626,698,1.0
884,626,698,2.0
930,626,698,1.0
1150,626,698,5.0
1156,626,698,2.0
1348,626,698,1.0
1350,626,698,2.0
1503,626,698,1.0
1505,626,698,1.0
1722,626,698,1.0
4751,626,698,3.0
9434,626,698,1.0
10221,626,698,1.0
13755,626,698,2.0
13924,626,698,1.0
14291,626,698,1.0
14295,626,698,5.0
14473,626,698,1.0
14475,626,698,1.0
14480,626,698,1.0
18177,626,698,1.0
18181,626,698,2.0
18242,626,698,28.0
18274,626,698,1.0
18276,626,698,1.0
18278,626,698,2.0
18281,626,698,4.0
18286,626,698,3.0
18292,626,698,1.0
18295,626,698,3.0
18300,626,698,2.0
18304,626,698,2.0
18307,626,698,2.0
18310,626,698,3.0
18314,626,698,4.0
18322,626,698,2.0
18325,626,698,2.0
18328,626,698,3.0
18335,626,698,1.0
18340,626,698,1.0
18342,626,698,1.0
18345,626,698,4.0
18350,626,698,1.0
18353,626,698,1.0
18356,626,698,2.0
18363,626,698,1.0
18366,626,698,2.0
18369,626,698,3.0
18373,626,698,1.0
18380,626,698,2.0
18383,626,698,1.0
18388,626,698,2.0
18393,626,698,4.0
18402,626,698,1.0
18404,626,698,1.0
18408,626,698,2.0
18413,626,698,1.0
18423,626,698,3.0
18427,626,698,2.0
18431,626,698,1.0
18435,626,698,8.0
18445,626,698,4.0
18450,626,698,11.0
18464,626,698,1.0
18466,626,698,1.0
18468,626,698,1.0
18470,626,698,1.0
18472,626,698,1.0
18475,626,698,2.0
18479,626,698,1.0
18482,626,698,1.0
18493,626,698,1.0
18500,626,698,3.0
18513,626,698,1.0
18553,626,698,1.0
31028,626,698,1.0
31030,626,698,3.0
31038,626,698,1.0
31040,626,698,1.0
31328,626,698,3.0
31332,626,698,1.0
31335,626,698,1.0
31337,626,698,2.0
31345,626,698,1.0
31350,626,698,1.0
31353,626,698,1.0
31355,626,698,4.0
31360,626,698,3.0
31364,626,698,2.0
31368,626,698,3.0
31379,626,698,1.0
31383,626,698,1.0
31386,626,698,3.0
430,626,817,2.0
433,626,817,1.0
439,626,847,2.0
1158,626,1657,1.0
31394,627,601,1.0
1526,627,628,1.0
5841,627,628,2.0
35725,627,633,1.0
707,627,635,1.0
711,627,635,11.0
779,627,635,1.0
1356,627,635,3.0
1370,627,635,1.0
1378,627,635,1.0
1397,627,635,2.0
1401,627,635,1.0
1431,627,635,1.0
1437,627,635,1.0
1441,627,635,3.0
1445,627,635,3.0
1449,627,635,1.0
1452,627,635,3.0
1462,627,635,3.0
1475,627,635,2.0
1480,627,635,2.0
1484,627,635,4.0
1490,627,635,9.0
1504,627,635,1.0
1524,627,635,1.0
4967,627,635,5.0
4973,627,635,1.0
4988,627,635,3.0
5068,627,635,3.0
5078,627,635,2.0
5086,627,635,3.0
5098,627,635,1.0
5103,627,635,1.0
5247,627,635,1.0
5255,627,635,2.0
5357,627,635,3.0
5381,627,635,4.0
5422,627,635,1.0
5448,627,635,1.0
5453,627,635,1.0
5456,627,635,9.0
5468,627,635,3.0
5845,627,635,1.0
9636,627,635,1.0
13001,627,635,2.0
13353,627,635,1.0
13355,627,635,4.0
13366,627,635,5.0
13372,627,635,3.0
13377,627,635,1.0
13386,627,635,1.0
13388,627,635,6.0
13395,627,635,1.0
13403,627,635,1.0
13575,627,635,1.0
13756,627,635,2.0
13762,627,635,1.0
13903,627,635,2.0
13906,627,635,1.0
13917,627,635,1.0
13929,627,635,2.0
13932,627,635,2.0
13954,627,635,1.0
13959,627,635,1.0
13985,627,635,1.0
13998,627,635,2.0
14048,627,635,2.0
14053,627,635,4.0
14093,627,635,1.0
14106,627,635,1.0
14116,627,635,2.0
14147,627,635,3.0
14151,627,635,6.0
14158,627,635,1.0
14170,627,635,2.0
14180,627,635,1.0
14182,627,635,1.0
14213,627,635,2.0
14303,627,635,2.0
14306,627,635,5.0
14313,627,635,14.0
14337,627,635,2.0
14343,627,635,1.0
14362,627,635,1.0
14389,627,635,1.0
14391,627,635,1.0
14395,627,635,1.0
14421,627,635,1.0
14423,627,635,1.0
14452,627,635,2.0
14455,627,635,2.0
14460,627,635,5.0
14468,627,635,1.0
14472,627,635,1.0
14475,627,635,2.0
14499,627,635,1.0
14501,627,635,6.0
14527,627,635,1.0
14683,627,635,2.0
14686,627,635,1.0
30275,627,635,1.0
30289,627,635,2.0
30339,627,635,10.0
30362,627,635,1.0
30364,627,635,10.0
30376,627,635,1.0
30378,627,635,1.0
30391,627,635,4.0
30397,627,635,3.0
30417,627,635,1.0
30440,627,635,1.0
30491,627,635,8.0
30504,627,635,1.0
30507,627,635,1.0
30523,627,635,6.0
30531,627,635,4.0
30538,627,635,5.0
30547,627,635,3.0
30559,627,635,1.0
30581,627,635,1.0
30629,627,635,4.0
30639,627,635,3.0
30649,627,635,6.0
30660,627,635,3.0
30664,627,635,2.0
30669,627,635,1.0
30672,627,635,3.0
30676,627,635,4.0
30682,627,635,2.0
30768,627,635,1.0
30863,627,635,1.0
30934,627,635,7.0
30961,627,635,1.0
30964,627,635,1.0
31012,627,635,1.0
31170,627,635,1.0
31172,627,635,1.0
31177,627,635,3.0
31185,627,635,1.0
31189,627,635,2.0
31391,627,635,2.0
31397,627,635,1.0
31405,627,635,2.0
31498,627,635,1.0
31500,627,635,2.0
31519,627,635,1.0
31534,627,635,1.0
31648,627,635,9.0
31664,627,635,1.0
31719,627,635,1.0
31721,627,635,3.0
31753,627,635,3.0
31760,627,635,2.0
35003,627,635,1.0
35173,627,635,1.0
35340,627,635,1.0
35444,627,635,1.0
35446,627,635,1.0
35512,627,635,2.0
35522,627,635,2.0
35527,627,635,2.0
35531,627,635,1.0
35539,627,635,1.0
35541,627,635,1.0
35719,627,635,2.0
35722,627,635,5.0
35728,627,635,3.0
35732,627,635,2.0
35762,627,635,2.0
35771,627,635,2.0
35775,627,635,1.0
35783,627,635,7.0
35818,627,635,1.0
35827,627,635,32.0
35868,627,635,1.0
35883,627,635,2.0
35929,627,635,1.0
36073,627,635,9.0
36083,627,635,1.0
14473,627,636,1.0
31755,627,636,1.0
5192,627,643,1.0
5433,627,643,1.0
5437,627,643,1.0
1523,627,651,1.0
30629,627,651,1.0
5248,627,654,1.0
5405,627,654,1.0
14303,627,658,2.0
31189,627,658,1.0
31391,627,658,1.0
31756,627,658,1.0
5468,627,660,1.0
31393,627,660,1.0
5842,627,661,1.0
5845,627,661,1.0
31196,627,661,1.0
31450,627,661,1.0
35720,627,661,3.0
5454,627,663,1.0
14290,627,663,1.0
31755,627,666,1.0
30629,627,667,1.0
14290,627,681,1.0
31755,627,681,1.0
31391,627,682,1.0
13001,627,683,1.0
14468,627,683,1.0
30630,627,683,1.0
13364,627,690,1.0
13368,627,690,1.0
13371,627,690,2.0
13383,627,690,1.0
13389,627,690,2.0
13393,627,690,1.0
13396,627,690,1.0
13935,627,690,2.0
14303,627,690,1.0
14485,627,690,1.0
781,627,692,1.0
5850,627,694,1.0
5842,627,696,1.0
4986,627,698,1.0
31393,627,698,1.0
35459,627,864,1.0
13395,627,891,1.0
31191,627,1678,1.0
980,628,635,1.0
984,628,635,2.0
13754,628,635,1.0
14671,628,636,1.0
31031,628,636,1.0
31038,628,636,4.0
31043,628,636,1.0
31070,628,636,2.0
31100,628,636,1.0
31108,628,636,1.0
31112,628,636,2.0
31116,628,636,1.0
31132,628,636,1.0
31138,628,636,1.0
31208,628,636,2.0
31214,628,636,1.0
31380,628,636,1.0
4484,628,644,1.0
17304,628,644,1.0
17321,628,644,1.0
17368,628,644,1.0
17530,628,644,2.0
17624,628,644,1.0
17796,628,644,1.0
18244,628,644,1.0
18260,628,644,5.0
18267,628,644,1.0
18624,628,644,1.0
18763,628,644,2.0
5119,628,648,2.0
5292,628,648,1.0
9063,628,648,1.0
9073,628,648,1.0
9075,628,648,3.0
9079,628,648,1.0
9081,628,648,2.0
18125,628,648,1.0
18129,628,648,1.0
18270,628,648,1.0
18274,628,648,2.0
18395,628,648,1.0
18401,628,648,1.0
18516,628,648,1.0
18618,628,648,2.0
35408,628,648,2.0
35413,628,648,2.0
35417,628,648,1.0
35421,628,648,2.0
35431,628,648,1.0
35455,628,648,1.0
35462,628,648,1.0
35465,628,648,5.0
35491,628,648,4.0
35501,628,648,1.0
35508,628,648,1.0
35513,628,648,1.0
35622,628,648,6.0
35633,628,648,1.0
35635,628,648,2.0
35640,628,648,4.0
35649,628,648,2.0
35652,628,648,2.0
35677,628,648,1.0
35696,628,648,3.0
36078,628,648,1.0
442,628,651,7.0
781,628,651,1.0
1153,628,651,7.0
1299,628,651,1.0
1314,628,651,1.0
1535,628,651,1.0
1165,628,654,2.0
1172,628,654,3.0
1180,628,654,2.0
1185,628,654,4.0
1194,628,654,1.0
1221,628,654,1.0
1226,628,654,1.0
1228,628,654,5.0
1234,628,654,3.0
1264,628,654,2.0
1270,628,654,3.0
1277,628,654,2.0
1280,628,654,2.0
1284,628,654,1.0
1286,628,654,1.0
1289,628,654,2.0
1302,628,654,1.0
1304,628,654,1.0
1306,628,654,5.0
1313,628,654,4.0
1363,628,654,4.0
1378,628,654,1.0
1397,628,654,1.0
1427,628,654,2.0
1432,628,654,14.0
1449,628,654,1.0
1455,628,654,1.0
4726,628,654,1.0
4752,628,654,1.0
18122,628,654,1.0
18642,628,654,3.0
4731,628,656,1.0
1159,628,658,1.0
785,628,661,1.0
986,628,661,4.0
992,628,661,1.0
994,628,661,1.0
997,628,661,1.0
5129,628,661,1.0
5491,628,661,3.0
5497,628,661,1.0
5500,628,661,3.0
5510,628,661,1.0
5557,628,661,4.0
5562,628,661,6.0
5591,628,661,3.0
5616,628,661,5.0
5628,628,661,1.0
5631,628,661,1.0
5633,628,661,1.0
5640,628,661,1.0
5656,628,661,7.0
5664,628,661,3.0
5678,628,661,1.0
5680,628,661,2.0
5683,628,661,1.0
5693,628,661,1.0
5695,628,661,1.0
5711,628,661,1.0
5713,628,661,1.0
5723,628,661,3.0
5730,628,661,4.0
5772,628,661,4.0
5787,628,661,1.0
5789,628,661,7.0
5800,628,661,1.0
5802,628,661,2.0
5842,628,661,2.0
13938,628,661,1.0
17720,628,661,1.0
18628,628,661,1.0
35406,628,661,1.0
5844,628,663,1.0
5848,628,663,1.0
18637,628,663,1.0
18641,628,663,3.0
30664,628,666,1.0
443,628,667,4.0
4351,628,667,1.0
4354,628,667,1.0
4357,628,667,4.0
4363,628,667,2.0
4367,628,667,1.0
4372,628,667,1.0
4386,628,667,2.0
4389,628,667,1.0
4397,628,667,4.0
4402,628,667,1.0
4409,628,667,4.0
4435,628,667,1.0
4439,628,667,3.0
4443,628,667,1.0
4452,628,667,1.0
4457,628,667,2.0
4486,628,667,4.0
4491,628,667,1.0
4493,628,667,1.0
4547,628,667,1.0
4552,628,667,1.0
4554,628,667,3.0
4558,628,667,2.0
4582,628,667,1.0
4595,628,667,1.0
4597,628,667,3.0
4601,628,667,2.0
4608,628,667,1.0
4621,628,667,1.0
4625,628,667,1.0
4629,628,667,1.0
4631,628,667,1.0
4637,628,667,1.0
4678,628,667,1.0
4684,628,667,1.0
4689,628,667,3.0
4708,628,667,2.0
4711,628,667,1.0
4714,628,667,1.0
4716,628,667,1.0
5479,628,667,2.0
8654,628,667,1.0
13375,628,667,1.0
13382,628,667,1.0
13390,628,667,4.0
13396,628,667,1.0
13943,628,667,1.0
14471,628,667,4.0
17722,628,667,1.0
18238,628,667,3.0
18259,628,667,2.0
18280,628,667,2.0
18417,628,667,1.0
18419,628,667,3.0
18434,628,667,1.0
18467,628,667,1.0
18554,628,667,1.0
18562,628,667,3.0
18643,628,667,2.0
31754,628,667,1.0
34982,628,667,1.0
35012,628,667,1.0
35019,628,667,1.0
35030,628,667,1.0
35058,628,667,1.0
35073,628,667,1.0
35087,628,667,1.0
35111,628,667,1.0
35253,628,667,1.0
35266,628,667,2.0
35278,628,667,1.0
35280,628,667,1.0
974,628,674,1.0
441,628,681,1.0
4371,628,681,1.0
4413,628,681,1.0
17682,628,681,1.0
18253,628,681,1.0
18622,628,681,2.0
31755,628,681,1.0
36079,628,681,1.0
18246,628,682,2.0
18249,628,682,2.0
18253,628,682,2.0
18623,628,682,1.0
448,628,683,1.0
9055,628,683,1.0
9604,628,683,1.0
17670,628,683,1.0
17682,628,683,1.0
18247,628,683,2.0
18254,628,683,1.0
35366,628,683,4.0
35697,628,683,1.0
35701,628,683,2.0
35705,628,683,1.0
35723,628,683,1.0
35729,628,683,1.0
35736,628,683,1.0
35740,628,683,1.0
35743,628,683,1.0
35749,628,683,2.0
35752,628,683,7.0
35762,628,683,6.0
35769,628,683,7.0
35778,628,683,2.0
35782,628,683,3.0
35795,628,683,1.0
35809,628,683,3.0
35813,628,683,11.0
35825,628,683,1.0
35830,628,683,3.0
35835,628,683,1.0
35840,628,683,3.0
35845,628,683,2.0
35852,628,683,1.0
35876,628,683,1.0
35884,628,683,8.0
35897,628,683,3.0
35923,628,683,1.0
35925,628,683,1.0
35932,628,683,1.0
35940,628,683,1.0
35943,628,683,4.0
35948,628,683,17.0
35966,628,683,7.0
35979,628,683,1.0
35982,628,683,1.0
36001,628,683,1.0
36039,628,683,2.0
36061,628,683,1.0
36065,628,683,1.0
36068,628,683,2.0
36072,628,683,3.0
36078,628,683,1.0
13381,628,686,1.0
13387,628,692,1.0
14310,628,692,2.0
14362,628,692,1.0
14445,628,692,1.0
14452,628,692,2.0
14465,628,692,1.0
14474,628,692,1.0
14561,628,692,1.0
14565,628,692,1.0
14664,628,692,4.0
18245,628,692,1.0
18247,628,692,1.0
35363,628,692,2.0
35370,628,692,1.0
35372,628,692,1.0
35382,628,692,1.0
35390,628,692,1.0
35410,628,692,1.0
35509,628,692,1.0
30302,628,694,1.0
30315,628,694,1.0
30318,628,694,1.0
30320,628,694,1.0
30627,628,694,1.0
30675,628,694,1.0
30864,628,694,1.0
1154,628,696,1.0
1531,628,696,1.0
5843,628,696,8.0
9054,628,696,2.0
9077,628,696,1.0
9079,628,696,3.0
9083,628,696,6.0
34977,628,696,1.0
18648,628,698,1.0
5849,628,817,1.0
31218,628,817,1.0
17683,628,838,1.0
13369,628,847,1.0
13372,628,847,1.0
13374,628,847,2.0
13377,628,847,1.0
13381,628,847,1.0
13399,628,847,1.0
17683,628,847,2.0
30668,628,847,1.0
34982,628,847,1.0
36079,628,847,1.0
1541,628,866,1.0
13754,628,868,1.0
978,628,1657,1.0
31393,628,1672,1.0
31395,628,1674,1.0
5705,629,614,1.0
5452,629,646,1.0
5498,629,655,1.0
5507,629,655,1.0
6278,629,669,1.0
4720,629,855,1.0
4739,629,1170,1.0
9752,629,1492,1.0
1548,629,1613,1.0
1550,629,1613,1.0
9589,629,1613,1.0
9619,629,1613,2.0
9630,629,1613,4.0
9710,629,1613,4.0
17676,629,1613,1.0
17683,629,1613,1.0
17688,629,1613,1.0
17690,629,1613,1.0
17696,629,1613,1.0
30622,629,1613,2.0
30626,629,1613,2.0
30633,629,1613,3.0
30638,629,1613,2.0
30641,629,1613,2.0
30644,629,1613,4.0
35361,629,1613,1.0
35367,629,1613,1.0
4739,629,1672,1.0
5208,629,1672,1.0
9617,629,1672,4.0
9623,629,1672,1.0
9626,629,1672,1.0
17675,629,1672,10.0
17705,629,1672,1.0
30622,629,1672,41.0
9549,629,1678,1.0
17673,629,1678,22.0
17696,629,1678,11.0
9629,629,1686,1.0
35507,633,635,1.0
35526,633,635,1.0
35353,633,636,1.0
35381,633,636,1.0
35448,633,636,3.0
35456,633,636,1.0
35461,633,636,4.0
35479,633,636,1.0
35488,633,636,1.0
35490,633,636,1.0
35495,633,636,1.0
35508,633,636,1.0
35513,633,636,3.0
35525,633,636,1.0
35585,633,636,1.0
35598,633,636,2.0
35624,633,636,1.0
35684,633,636,1.0
35697,633,636,3.0
35706,633,636,1.0
35713,633,636,9.0
35728,633,636,6.0
35756,633,636,2.0
35764,633,636,1.0
35766,633,636,3.0
35773,633,636,1.0
35775,633,636,4.0
35781,633,636,24.0
35808,633,636,1.0
35813,633,636,1.0
35826,633,636,1.0
35830,633,636,3.0
35834,633,636,5.0
35840,633,636,1.0
35845,633,636,2.0
35870,633,636,7.0
35881,633,636,2.0
35884,633,636,1.0
35926,633,636,1.0
35928,633,636,2.0
35933,633,636,2.0
35940,633,636,2.0
35723,633,648,1.0
35346,633,654,1.0
35514,633,654,1.0
35725,633,661,1.0
36079,633,667,1.0
35706,633,681,1.0
36078,633,681,1.0
35672,633,683,2.0
35675,633,683,2.0
35374,633,692,2.0
35496,633,692,1.0
35499,633,692,2.0
35694,633,692,1.0
35618,633,694,1.0
35650,633,694,1.0
36081,633,694,1.0
36077,633,698,1.0
35356,633,896,1.0
444,634,664,2.0
439,634,682,1.0
36070,634,802,1.0
446,634,826,1.0
442,634,828,3.0
6214,634,831,1.0
1542,634,853,1.0
419,634,854,1.0
424,634,854,3.0
429,634,854,1.0
444,634,854,1.0
800,634,854,1.0
802,634,854,1.0
810,634,854,2.0
931,634,854,1.0
933,634,854,15.0
952,634,854,6.0
959,634,854,4.0
1164,634,854,1.0
10476,634,854,1.0
4708,634,858,1.0
4728,634,858,1.0
4731,634,858,1.0
4735,634,858,1.0
4737,634,858,3.0
4741,634,858,1.0
4940,634,858,3.0
4950,634,858,1.0
4953,634,858,1.0
4955,634,858,12.0
9628,634,858,3.0
10073,634,858,1.0
418,634,866,10.0
429,634,866,1.0
447,634,866,1.0
453,634,866,1.0
509,634,866,1.0
680,634,866,1.0
955,634,866,2.0
960,634,866,3.0
1134,634,866,4.0
1139,634,866,1.0
1142,634,866,3.0
1146,634,866,1.0
1148,634,866,2.0
1157,634,866,3.0
1162,634,866,1.0
1165,634,866,1.0
1167,634,866,1.0
1527,634,866,2.0
1540,634,866,2.0
1832,634,866,1.0
1842,634,866,1.0
4929,634,866,2.0
4945,634,866,1.0
6214,634,866,1.0
6217,634,866,4.0
13355,634,866,5.0
13362,634,866,1.0
13368,634,866,1.0
13372,634,866,1.0
13378,634,866,1.0
13388,634,866,5.0
13666,634,866,1.0
35562,634,866,1.0
442,634,867,2.0
416,634,871,1.0
419,634,871,3.0
423,634,871,5.0
439,634,871,1.0
447,634,871,2.0
450,634,871,2.0
453,634,871,4.0
461,634,871,2.0
468,634,871,2.0
497,634,871,1.0
499,634,871,1.0
501,634,871,1.0
510,634,871,2.0
514,634,871,1.0
516,634,871,2.0
520,634,871,2.0
531,634,871,1.0
534,634,871,1.0
547,634,871,1.0
549,634,871,1.0
555,634,871,1.0
574,634,871,1.0
576,634,871,2.0
583,634,871,4.0
594,634,871,1.0
596,634,871,1.0
603,634,871,1.0
607,634,871,1.0
632,634,871,1.0
656,634,871,1.0
662,634,871,1.0
664,634,871,1.0
674,634,871,3.0
687,634,871,1.0
690,634,871,1.0
693,634,871,1.0
695,634,871,1.0
705,634,871,1.0
717,634,871,2.0
721,634,871,1.0
725,634,871,1.0
736,634,871,6.0
743,634,871,4.0
750,634,871,1.0
761,634,871,1.0
769,634,871,1.0
772,634,871,1.0
775,634,871,5.0
783,634,871,1.0
785,634,871,1.0
791,634,871,1.0
1541,634,871,1.0
6217,634,871,1.0
13390,634,871,4.0
13530,634,871,1.0
13576,634,871,1.0
13588,634,871,1.0
13754,635,636,1.0
14472,635,636,2.0
17712,635,636,1.0
18992,635,636,1.0
18996,635,636,1.0
31396,635,636,1.0
35463,635,636,1.0
5392,635,643,16.0
5409,635,643,3.0
5413,635,643,4.0
5418,635,643,23.0
5442,635,643,2.0
5464,635,643,4.0
5471,635,643,2.0
5477,635,643,2.0
5490,635,644,1.0
12987,635,648,1.0
13328,635,648,1.0
13422,635,648,1.0
14011,635,648,16.0
14036,635,648,1.0
14041,635,648,4.0
14048,635,648,1.0
14147,635,648,2.0
14150,635,648,1.0
14152,635,648,1.0
14185,635,648,1.0
14190,635,648,1.0
14198,635,648,1.0
14288,635,648,3.0
14366,635,648,2.0
14371,635,648,3.0
14375,635,648,1.0
14382,635,648,1.0
14398,635,648,1.0
14402,635,648,1.0
17299,635,648,1.0
17304,635,648,5.0
17314,635,648,2.0
17324,635,648,1.0
17341,635,648,4.0
17374,635,648,1.0
17398,635,648,1.0
17666,635,648,1.0
17712,635,648,1.0
17716,635,648,1.0
17729,635,648,1.0
17769,635,648,1.0
17772,635,648,2.0
17804,635,648,2.0
17807,635,648,1.0
17827,635,648,1.0
17834,635,648,2.0
17837,635,648,1.0
17857,635,648,1.0
17868,635,648,2.0
17893,635,648,2.0
17940,635,648,1.0
17943,635,648,2.0
17961,635,648,2.0
18063,635,648,1.0
18646,635,648,1.0
30249,635,648,1.0
30268,635,648,2.0
31396,635,648,1.0
31401,635,648,1.0
31459,635,648,2.0
31463,635,648,1.0
31501,635,648,1.0
31505,635,648,1.0
31511,635,648,1.0
31527,635,648,10.0
31579,635,648,1.0
31593,635,648,1.0
31595,635,648,2.0
31598,635,648,2.0
31601,635,648,2.0
31604,635,648,2.0
35444,635,648,1.0
1523,635,651,2.0
30252,635,651,1.0
30629,635,651,1.0
35952,635,651,1.0
35954,635,651,1.0
35956,635,651,1.0
35958,635,651,2.0
35961,635,651,3.0
36016,635,651,1.0
5391,635,654,1.0
5394,635,654,1.0
13401,635,654,1.0
18649,635,654,1.0
31732,635,654,1.0
13937,635,658,1.0
13939,635,658,1.0
14303,635,658,2.0
4752,635,660,1.0
13352,635,660,1.0
17717,635,660,1.0
18502,635,660,2.0
31397,635,660,1.0
983,635,661,1.0
987,635,661,1.0
996,635,661,1.0
1050,635,661,1.0
4346,635,661,2.0
4349,635,661,1.0
4352,635,661,1.0
5892,635,661,1.0
13754,635,661,1.0
13940,635,661,1.0
14289,635,661,1.0
14499,635,661,2.0
14671,635,661,1.0
14673,635,661,1.0
14685,635,661,2.0
18635,635,661,2.0
18640,635,661,1.0
18873,635,661,1.0
18944,635,661,1.0
18985,635,661,1.0
18987,635,661,1.0
31753,635,661,1.0
35541,635,661,1.0
35625,635,661,1.0
35720,635,661,1.0
5848,635,663,1.0
5863,635,663,1.0
5874,635,663,2.0
13755,635,663,1.0
17299,635,663,1.0
17670,635,663,1.0
18259,635,663,1.0
13352,635,666,1.0
31755,635,666,1.0
17299,635,667,1.0
30629,635,667,1.0
31396,635,667,1.0
36080,635,669,1.0
17710,635,681,1.0
31756,635,681,1.0
18990,635,682,1.0
13752,635,683,1.0
14471,635,683,1.0
17667,635,683,1.0
17669,635,683,1.0
17722,635,683,1.0
18258,635,683,1.0
31010,635,683,1.0
5848,635,686,2.0
5861,635,686,1.0
5869,635,686,1.0
12976,635,690,1.0
13367,635,690,4.0
13372,635,690,1.0
13383,635,690,4.0
13391,635,690,1.0
13393,635,690,4.0
13399,635,690,1.0
13936,635,690,2.0
14303,635,690,1.0
14499,635,690,1.0
18626,635,690,2.0
18632,635,690,5.0
18641,635,690,2.0
18647,635,690,1.0
780,635,692,1.0
902,635,692,1.0
5392,635,694,1.0
5394,635,694,1.0
5396,635,694,1.0
9042,635,694,1.0
14290,635,694,1.0
14470,635,694,1.0
18636,635,694,1.0
5092,635,696,1.0
5851,635,696,1.0
5859,635,696,1.0
5861,635,696,1.0
5863,635,696,1.0
5866,635,696,4.0
5875,635,696,1.0
14272,635,696,1.0
30422,635,696,2.0
35800,635,696,1.0
35875,635,696,1.0
35889,635,696,1.0
737,635,698,1.0
741,635,698,2.0
748,635,698,1.0
754,635,698,1.0
761,635,698,7.0
770,635,698,1.0
773,635,698,1.0
777,635,698,1.0
4964,635,698,2.0
4987,635,698,3.0
4991,635,698,1.0
5000,635,698,1.0
5005,635,698,1.0
5016,635,698,1.0
5110,635,698,1.0
5840,635,698,1.0
14469,635,698,1.0
17716,635,698,1.0
17721,635,698,2.0
18071,635,698,1.0
31012,635,698,1.0
31754,635,698,1.0
18623,635,807,1.0
9601,635,815,1.0
13370,635,824,1.0
18623,635,827,1.0
14683,635,858,1.0
35459,635,864,1.0
9541,635,869,1.0
13395,635,871,3.0
13395,635,891,1.0
977,635,894,2.0
985,635,894,7.0
